uniq_id,name,name_s,season,Premiere,Episode,episode_duration,channel,permission,writer,actor1,actor2,actor3,genre1,genre2,genre3,genre4,genre5,aka1,aka2,aka3,country,language,IMDb,score,review,5star,4star,3star,2star,1star
https://www.douban.com/doubanapp/dispatch?uri=/tv/32579707,双夭记,双夭记,,2020-11-09,13,35分钟,爱奇艺视频,免费观看, 董宇轩,李嘉铭,文生,于乃佳, 剧情,武侠,古装,,, 无主之战,,,中国大陆,汉语普通话,,5.9,739,6.8%,6.8%,47.3%,23.0%,6.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35185123,怪事屋 第三季,怪事屋,3,2020-08-19,6,8分钟,哔哩哔哩,免费观看, 小昂,小昂,炫迈,酋长, 剧情,悬疑,奇幻,,, Weird House,,,中国大陆,汉语普通话,,6.1,712,3.1%,3.1%,53.8%,15.4%,4.6%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34991683,怪事屋 第二季,怪事屋,2,2020-03-10,6,8分钟,哔哩哔哩,免费观看, 小昂,小昂,炫迈,酋长, 剧情,悬疑,惊悚,奇幻,,,,,中国大陆,汉语普通话,,6.3,1114,6.3%,6.3%,63.3%,12.7%,1.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35133761,完美的夏天,完美的夏天,,2020-08-22,12,75分钟,,, 卢美毅,吴宣仪,李汶翰,阿云嘎, 真人秀,,,,,,,,中国大陆,汉语普通话,,6.4,2593,22.1%,22.1%,37.7%,18.0%,9.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34974577,笑场,笑场,,2020-02-26,6,31分钟,腾讯视频,VIP免费观看,,庞博,王思文,呼兰, 脱口秀,,,,,,,,中国大陆,汉语普通话,tt11882222,6.6,6043,6.0%,6.0%,55.5%,9.6%,1.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34792368,星骸骑士,星骸骑士,1,2020-12-30,14,20分钟,腾讯视频,VIP免费观看, 尉艳,赵路,吴磊,李元韬, 科幻,动画,,,, Knights on Debris,,,中国大陆,汉语普通话,,7.1,3206,17.8%,17.8%,31.5%,12.3%,2.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34960317,从长安到罗马,从长安到罗马,,2020-01-28,50,6分钟,爱奇艺视频,免费观看,,蒙曼,于赓哲,田艺苗, 纪录片,,,,,,,,中国大陆,汉语普通话,,7.3,990,16.4%,16.4%,28.4%,6.0%,3.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34960317,从长安到罗马,从长安到罗马,,2020-01-28,50,6分钟,央视频,免费观看,,蒙曼,于赓哲,田艺苗, 纪录片,,,,,,,,中国大陆,汉语普通话,,7.3,990,16.4%,16.4%,28.4%,6.0%,3.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34968941,亲爱的没想到吧,亲爱的没想到吧,,2020-06-02,30,10分钟,优酷视频,VIP免费观看, 戴思奥,高海宝,李海银,郝瀚, 喜剧,爱情,短片,,, 亲爱的，没想到吧,,,中国大陆,汉语普通话,,7.4,4556,16.1%,16.1%,28.5%,6.2%,2.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35067890,中国石窟走廊,中国石窟走廊,,2020-05-10,4,38,腾讯视频,VIP免费观看,,,,, 纪录片,,,,, the grottoes corridor of china,,,中国大陆,汉语普通话,,7.5,867,15.2%,15.2%,33.9%,2.7%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35027758,陪你上班,陪你上班,,2020-03-24,4,20分钟,哔哩哔哩,免费观看,,李雪琴,,, 短片,真人秀,,,,,,,中国大陆,汉语普通话,,7.9,557,24.3%,24.3%,24.3%,2.4%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35095251,花样实习生,花样实习生,,2020-07-10,12,50分钟,哔哩哔哩,VIP免费观看, 梁怡凡,蔡明,韩乔生,吕良伟, 真人秀,,,,, 花样新世界2,,,中国大陆,汉语普通话,,7.9,2797,21.4%,21.4%,20.4%,1.9%,1.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35004552,十三游,十三游,,2020-03-13,16,12,腾讯视频,VIP免费观看,,许知远,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,8.2,1626,31.8%,31.8%,17.1%,2.8%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35293517,邻家诗话 第二季,邻家诗话,,2020-12-21,12,,咪咕视频,免费观看,,方锦龙,张晞临,孙茜, 真人秀,,,,,,,,中国大陆,汉语普通话,,8.5,5406,50.0%,50.0%,11.5%,5.8%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35293517,邻家诗话 第二季,邻家诗话,,2020-12-21,12,,腾讯视频,免费观看,,方锦龙,张晞临,孙茜, 真人秀,,,,,,,,中国大陆,汉语普通话,,8.5,5406,50.0%,50.0%,11.5%,5.8%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34984526,大地情书,大地情书,,2020-03-04,5,36分钟,优酷视频,免费观看, 董冠涛,殷滨,,, 纪录片,,,,, 黑土地和她的朋友们,,,中国大陆,汉语普通话,,8.7,2051,46.2%,46.2%,12.9%,0.0%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34921142,见字如面 第四季,见字如面,,2020-03-16,10,90分钟,腾讯视频,免费观看, 张子选,王珞丹,牛骏峰,宁静, 脱口秀,,,,, 见字如面4,,,中国大陆,汉语普通话,,8.9,3105,54.0%,54.0%,5.6%,0.8%,0.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27052388,亲爱的设计师,亲爱的设计师,,2020-10-26,40,42,腾讯视频,VIP免费观看, 吴迎盈,张佳宁,蒋毅,盛冠森, 剧情,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30291370,平行迷途,平行迷途,,2020-10-13,18,30分钟,优酷视频,VIP免费观看, 张彦茹,陆婷,许佳琪,闫猛, 悬疑,犯罪,,,, 天蓝蓝之平行迷途,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/34925561,妖神记之黑狱篇,妖神记之黑狱篇,,2020-04-08,52,8分钟,优酷视频,VIP免费观看,,苏尚卿,柳知萧,张妮, 动画,,,,, Tales of Demons and Gods 4th Season,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/34925561,妖神记之黑狱篇,妖神记之黑狱篇,,2020-04-08,52,8分钟,腾讯视频,VIP免费观看,,苏尚卿,柳知萧,张妮, 动画,,,,, Tales of Demons and Gods 4th Season,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/34925561,妖神记之黑狱篇,妖神记之黑狱篇,,2020-04-08,52,8分钟,爱奇艺视频,VIP免费观看,,苏尚卿,柳知萧,张妮, 动画,,,,, Tales of Demons and Gods 4th Season,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/34925561,妖神记之黑狱篇,妖神记之黑狱篇,,2020-04-08,52,8分钟,哔哩哔哩,VIP免费观看,,苏尚卿,柳知萧,张妮, 动画,,,,, Tales of Demons and Gods 4th Season,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27113507,如果岁月可回头,如果岁月可回头,,2020-03-20,44,45分钟,芒果TV,VIP免费观看, 张建栋,靳东,蒋欣,李宗翰, 剧情,爱情,,,, 没有岁月可回头,If Time Flows Back,,中国大陆,汉语普通话,tt10007310,3.4,25552,2.2%,2.2%,13.0%,24.3%,56.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27113507,如果岁月可回头,如果岁月可回头,,2020-03-20,44,45分钟,爱奇艺视频,VIP免费观看, 张建栋,靳东,蒋欣,李宗翰, 剧情,爱情,,,, 没有岁月可回头,If Time Flows Back,,中国大陆,汉语普通话,tt10007310,3.4,25552,2.2%,2.2%,13.0%,24.3%,56.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27113507,如果岁月可回头,如果岁月可回头,,2020-03-20,44,45分钟,腾讯视频,VIP免费观看, 张建栋,靳东,蒋欣,李宗翰, 剧情,爱情,,,, 没有岁月可回头,If Time Flows Back,,中国大陆,汉语普通话,tt10007310,3.4,25552,2.2%,2.2%,13.0%,24.3%,56.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34779817,甜了青梅配竹马,甜了青梅配竹马,,2020-10-08,24,40,芒果TV,免费观看, 尤娜,任世豪,许雅婷,郑繁星, 爱情,,,,, Sweet First Love,,,中国大陆,汉语普通话,tt13181770,4.7,2433,9.5%,9.5%,24.2%,25.3%,33.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34779817,甜了青梅配竹马,甜了青梅配竹马,,2020-10-08,24,40,腾讯视频,VIP免费观看, 尤娜,任世豪,许雅婷,郑繁星, 爱情,,,,, Sweet First Love,,,中国大陆,汉语普通话,tt13181770,4.7,2433,9.5%,9.5%,24.2%,25.3%,33.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/33437015,约定期间爱上你,约定期间爱上你,,2020-09-24,24,40,优酷视频,VIP免费观看, 霍文达,任言恺,程小蒙,森竣, 爱情,,,,,,,,中国大陆,汉语普通话,tt13105700,4.7,4693,3.4%,3.4%,31.0%,39.1%,19.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35200215,上线吧！华彩少年,上线吧！华彩少年,,2020-12-25,12,,央视频,免费观看,,易烊千玺,杨幂,甄子丹, 真人秀,,,,,,,,中国大陆,汉语普通话,,4.8,1975,8.2%,8.2%,21.2%,32.9%,27.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30385403,谁都渴望遇见你,谁都渴望遇见你,,2020-02-16,36,41分钟,,, 金娜,章若楠,陈昊蓝,王以纶, 剧情,爱情,,,, Everyone Wants To Meet You,,,中国大陆,汉语普通话,tt9844888,5.4,19860,8.4%,8.4%,32.9%,25.2%,18.9%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35020493,她和他的恋爱剧本,她和他的恋爱剧本,,2020-12-20,24,40分钟,芒果TV,VIP免费观看, 叶子,完颜洛绒,庄达菲,戴向宇, 剧情,爱情,,,, 我的妄想症男友,,,中国大陆,汉语普通话,tt13760368,5.5,3895,6.7%,6.7%,37.3%,32.0%,9.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35159743,中国好声音2020,中国好声音2020,,2020-08-21,14,100分钟,咪咕视频,VIP免费观看,,李宇春,谢霆锋,李荣浩, 音乐,真人秀,,,, 2020中国好声音,中国好声音 第九季,,中国大陆,汉语普通话,,5.5,4690,4.7%,4.7%,44.9%,23.1%,13.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30409808,我开动物园那些年,我开动物园那些年,,2020-04-05,13,14分钟,哔哩哔哩,VIP免费观看,,苏尚卿,张杰,李诗萌, 动画,,,,,,,,中国大陆,汉语普通话,,5.6,3156,4.3%,4.3%,52.2%,29.6%,4.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34925685,心动的瞬间,心动的瞬间,,2020-09-16,24,31分钟,芒果TV,VIP免费观看, 赵越,凌美仕,张凌赫,代云帆, 爱情,奇幻,,,, Sparkle Love,,,中国大陆,汉语普通话,tt13086598,5.6,6277,4.5%,4.5%,52.2%,22.4%,9.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34792317,你成功引起我的注意了,你成功引起我的注意了,,2020-05-21,16,43分钟,,, 蒋谧,蒋梦婕,米露,刘特, 剧情,爱情,,,, 姐姐你成功的引起了我的注意,My Dear Lady,,中国大陆,汉语普通话,tt12357102,5.8,5676,3.5%,3.5%,35.1%,28.1%,8.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35240665,造浪,造浪,1,2020-12-11,8,,哔哩哔哩,VIP免费观看,,懒惰,张毅成,沙一汀, 音乐,真人秀,,,, 《说唱新世代》团综,W8VES团综,,中国大陆,汉语普通话,,5.9,1469,9.5%,9.5%,45.2%,20.2%,9.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34692626,楼下女友请签收,楼下女友请签收,,2020-04-05,36,33分钟,芒果TV,VIP免费观看, 安知晓,王冠逸,徐好,王泽轩, 爱情,,,,, 总裁的替身前妻,,,中国大陆,汉语普通话,tt12193174,6.0,10581,10.4%,10.4%,42.5%,18.9%,11.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35116276,大王不高兴 第二季,大王不高兴,,2020-07-21,12,15分钟,哔哩哔哩,VIP免费观看, 陈家杰,李诗萌,乔苏,钱琛, 动画,奇幻,,,, 大王不高兴2,大王不高兴 第2季,,中国大陆,汉语普通话,,6.5,889,8.0%,8.0%,54.5%,13.6%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35179349,秦侠,秦侠,,2020-10-16,12,,哔哩哔哩,VIP免费观看,,李轻扬,闫夜桥,乔诗语, 动画,武侠,古装,,,,,,中国大陆,,,6.6,1404,17.6%,17.6%,33.8%,16.2%,7.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35102382,720潮流主理人,720潮流主理人,1,2020-07-08,9,60分钟,,, 旷力,范丞丞,宋妍霏,马伯骞, 真人秀,,,,,,,,中国大陆,汉语普通话,,6.7,1278,18.1%,18.1%,39.8%,15.7%,3.6%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35135601,女人30+ 第二季,女人30+,2,2020-07-22,12,12分钟,腾讯视频,免费观看, 纪润璇,陶虹,江疏影,任家萱, 脱口秀,,,,, 女人30加 第二季,Middle Me,,中国大陆,汉语普通话,,6.8,1064,8.5%,8.5%,42.3%,9.9%,1.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34852296,心动讯号,心动讯号,,2020-02-01,10,24分钟,哔哩哔哩,VIP免费观看, 岸本鲇佳,古川雄辉,黑羽麻璃央,大西礼芳, 剧情,喜剧,爱情,,, line的正确应答～男女有别～,LINE Answers：男人和女人之间的误解,,日本,日语,tt11815110,7.1,5332,11.6%,11.6%,40.6%,6.0%,1.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34966943,沸腾吧火锅 第一季,沸腾吧火锅,,2020-02-14,10,13分钟,腾讯视频,VIP免费观看,,姜广涛,,, 纪录片,,,,, Pot of Fire,,,中国大陆,汉语普通话,tt11792650,7.1,13031,10.7%,10.7%,42.8%,4.9%,0.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35046035,观海策 第二季,观海策,2,2020-04-26,16,20分钟,,, 胡鉴之,沈达威,杜晴晴,醋醋, 剧情,动作,动画,奇幻,武侠, 观海策之铁骑雄关,,,中国大陆,汉语普通话,,7.2,1574,14.8%,14.8%,37.0%,7.4%,1.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34792323,我是XX生,我是XX生,1,2020-07-09,8,33分钟,哔哩哔哩,VIP免费观看,,,,, 纪录片,,,,, 我是xx生,,,中国大陆,汉语普通话,,7.3,2765,11.0%,11.0%,32.4%,4.1%,1.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35084511,江湖菜馆,江湖菜馆,,2020-06-03,8,27分钟,优酷视频,免费观看,,,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,7.6,4732,15.6%,15.6%,30.4%,3.5%,0.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35265476,送一百位女孩回家 第四季,送一百位女孩回家,4,2020-11-25,12,,,,,虞书欣,钟丽缇,思文, 真人秀,,,,, 送一百位女孩回家4,,,中国大陆,汉语普通话,,8.0,577,28.3%,28.3%,21.7%,3.3%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27182703,藏着的武林,藏着的武林,,2020-12-21,6,50分钟,哔哩哔哩,VIP免费观看, 杨文学,,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,8.2,1388,34.1%,34.1%,18.2%,1.5%,1.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27182703,藏着的武林,藏着的武林,,2020-12-21,6,50分钟,央视频,VIP免费观看, 杨文学,,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,8.2,1388,34.1%,34.1%,18.2%,1.5%,1.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35043740,生命·成长 第2季,生命,2,2020-02-06,24,11,优酷视频,免费观看,,毛思翩,尹烨,彭凯平, 纪录片,,,,,,,,中国大陆,汉语普通话,,9.1,644,65.4%,65.4%,8.3%,0.0%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35043740,生命·成长 第2季,生命,2,2020-02-06,24,11,爱奇艺视频,免费观看,,毛思翩,尹烨,彭凯平, 纪录片,,,,,,,,中国大陆,汉语普通话,,9.1,644,65.4%,65.4%,8.3%,0.0%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35043740,生命·成长 第2季,生命,2,2020-02-06,24,11,腾讯视频,免费观看,,毛思翩,尹烨,彭凯平, 纪录片,,,,,,,,中国大陆,汉语普通话,,9.1,644,65.4%,65.4%,8.3%,0.0%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34989350,好好吃饭,好好吃饭,1,2020-02-08,22,80分钟,优酷视频,免费观看,,高晓松,赵本山,马薇薇, 真人秀,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35088852,独步逍遥,独步逍遥,,2020-06-18,200,12分钟,腾讯视频,VIP免费观看, 李廷赫,莫谦,漆凯,莫逆, 动作,动画,,,, One Step Toward Freedom,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/34430093,我+,我+,,2020-03-07,8,,腾讯视频,免费观看, 仇星,黄明昊,侯明昊,彭昱畅, 真人秀,,,,, 我加,我家,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/25758132,黄金大劫案(电视剧),黄金大劫案(电视剧),,2020-05-04,30,,,, 慕星,杜淳,马苏,李若嘉, 剧情,喜剧,动作,爱情,历史, 电视剧版《黄金大劫案》,谜案,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/27072633,浮世双娇传,浮世双娇传,,2020-09-28,40,41分钟,芒果TV,免费观看, 蔡靖婷,李治廷,孟子义,李艺彤,,,,,, 十国千娇,Charming and Countries,,中国大陆,汉语普通话,tt13154336,4.7,2357,3.1%,3.1%,29.2%,41.5%,18.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27072633,浮世双娇传,浮世双娇传,,2020-09-28,40,41分钟,腾讯视频,VIP免费观看, 蔡靖婷,李治廷,孟子义,李艺彤,,,,,, 十国千娇,Charming and Countries,,中国大陆,汉语普通话,tt13154336,4.7,2357,3.1%,3.1%,29.2%,41.5%,18.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35126066,跨次元新星,跨次元新星,,2020-10-17,10,5,爱奇艺视频,VIP免费观看, 张琛力,杨颖,王琳凯,虞书欣, 真人秀,,,,,,,,中国大陆,汉语普通话,,4.7,5771,9.2%,9.2%,9.2%,13.8%,46.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35012275,青春加点戏,青春加点戏,,2020-03-26,12,70-90分钟,爱奇艺视频,VIP免费观看,,朱星杰,虞书欣,孔雪儿, 真人秀,,,,,,,,中国大陆,汉语普通话,,5.4,1384,6.5%,6.5%,50.0%,30.6%,8.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35013727,舞者,舞者,,2020-05-23,12,71分钟,爱奇艺视频,免费观看, 柳广亭,金星,佟丽娅,任嘉伦, 真人秀,,,,, 伟大的舞者,The Greatest Dancer,,中国大陆,汉语普通话,,5.4,4839,10.8%,10.8%,37.3%,22.9%,19.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30464624,我有特殊沟通技巧,我有特殊沟通技巧,,2020-11-18,26,,芒果TV,VIP免费观看, 快嘟,范世錡,罗予彤,魏哲鸣, 爱情,悬疑,,,, 我有特殊的沟通技巧,,,中国大陆,汉语普通话,tt13470370,5.5,2716,3.6%,3.6%,39.3%,26.8%,12.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30376938,老闺蜜,老闺蜜,,2020-05-08,48,45分钟,咪咕视频,免费观看, 路东,王馥荔,潘虹,宋晓英, 剧情,家庭,,,, Good Time,,,中国大陆,汉语普通话,tt12280956,6.0,3200,12.4%,12.4%,35.7%,13.7%,15.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30376938,老闺蜜,老闺蜜,,2020-05-08,48,45分钟,优酷视频,免费观看, 路东,王馥荔,潘虹,宋晓英, 剧情,家庭,,,, Good Time,,,中国大陆,汉语普通话,tt12280956,6.0,3200,12.4%,12.4%,35.7%,13.7%,15.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35164317,女孩们在那年夏天,女孩们在那年夏天,,2020-08-07,3,50分钟,优酷视频,VIP免费观看, 刘迟,范帅琦,倪珂欣,李昳晨, 悬疑,,,,, The Girls,,,中国大陆,汉语普通话,,6.1,3695,6.8%,6.8%,54.9%,21.1%,1.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30409806,大王不高兴 第一季,大王不高兴,,2020-01-01,12,8分钟,哔哩哔哩,VIP免费观看, 使徒子,李诗萌,星潮,郭浩然, 动画,,,,,,,,中国大陆,汉语普通话,,6.2,2782,6.5%,6.5%,57.3%,15.3%,2.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/26608229,向阳而生,向阳而生,,2020-10-12,42,49分钟,芒果TV,VIP免费观看, 刘家成,蒋欣,高伟光,丹琳, 剧情,传记,,,, 滚蛋吧！肿瘤君,滚蛋吧！肿瘤君电视剧版,,中国大陆,汉语普通话,tt12357568,6.6,3400,14.5%,14.5%,27.5%,18.8%,7.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35299675,秦时明月之晓梦特别篇,秦时明月之晓梦特别篇,,2020-11-26,2,20分钟,,, 沈乐平,曹雅雯,徐翔,海帆, 动画,奇幻,武侠,古装,, 秦时明月之晓之以梦,秦时明月之万川秋水,,中国大陆,汉语普通话,,6.8,2361,10.6%,10.6%,33.3%,10.6%,4.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35115565,奇妙博物馆,奇妙博物馆,,2020-06-23,80,1-5分钟,哔哩哔哩,免费观看,,王萧,刘寒羽,, 短片,奇幻,,,,,,,中国大陆,汉语普通话,,6.9,1941,8.9%,8.9%,43.5%,5.6%,3.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34437060,镜·双城 风起篇,镜,1,2020-08-15,4,15分钟,腾讯视频,VIP免费观看, 赫舍里静,糖醋里脊,陈则霖,朱光祖, 爱情,动画,奇幻,,, 镜·双城 序章,,,中国大陆,汉语普通话,,7.1,6055,14.1%,14.1%,39.1%,9.3%,1.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34861441,巧手神探,巧手神探,,2020-04-18,12,120,芒果TV,VIP免费观看,,杨颖,谭卓,肖央, 真人秀,,,,,,,,中国大陆,汉语普通话,,7.2,5613,12.2%,12.2%,29.6%,6.1%,3.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34861441,巧手神探,巧手神探,,2020-04-18,12,120,腾讯视频,VIP免费观看,,杨颖,谭卓,肖央, 真人秀,,,,,,,,中国大陆,汉语普通话,,7.2,5613,12.2%,12.2%,29.6%,6.1%,3.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34861441,巧手神探,巧手神探,,2020-04-18,12,120,爱奇艺视频,免费观看,,杨颖,谭卓,肖央, 真人秀,,,,,,,,中国大陆,汉语普通话,,7.2,5613,12.2%,12.2%,29.6%,6.1%,3.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35170379,画江湖之轨夜行,画江湖之轨夜行,,2020-11-10,40,20分钟,腾讯视频,VIP免费观看, 于奥,褚珺,边江,阎萌萌, 动画,,,,, 画江湖之夜神,轨夜行,,中国大陆,汉语普通话,,7.4,1494,19.0%,19.0%,36.7%,5.1%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34943579,雪鹰领主之奇遇篇,雪鹰领主之奇遇篇,,2020-01-02,4,20分钟,腾讯视频,VIP免费观看, 我吃西红柿,郝祥海,杨天翔,山新, 动作,动画,奇幻,武侠,古装, Snow Eagle Lord SP,,,中国大陆,汉语普通话,,7.5,880,19.4%,19.4%,31.3%,4.5%,1.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35158801,破圈吧变形兄弟,破圈吧变形兄弟,,2020-08-05,8,58分钟,哔哩哔哩,免费观看, 彭梦婧,啊吗粽,福乐小哥,老坛胡说, 真人秀,,,,, 变形兄弟 第三季,,,中国大陆,汉语普通话,,8.0,4383,30.4%,30.4%,20.8%,1.6%,1.6%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35230461,很高兴认识你 第一季,很高兴认识你,,2020-11-13,7,,,,,周迅,柳翰雅,毛不易, 真人秀,,,,,,,,中国大陆,汉语普通话,,8.5,7717,41.5%,41.5%,12.5%,1.4%,0.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35182758,百分之二的爱,百分之二的爱,1,2020-09-03,8,40分钟,哔哩哔哩,VIP免费观看,,张馨予,张骏,问题狗狗大改造, 真人秀,,,,, 2%的爱,,,中国大陆,汉语普通话,,8.8,5249,49.0%,49.0%,7.6%,0.5%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34963928,蔚蓝之境,蔚蓝之境,1,2020-01-24,6,45分钟,优酷视频,免费观看, 许伟,刘琮,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,9.0,2793,56.4%,56.4%,5.9%,0.5%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34963928,蔚蓝之境,蔚蓝之境,1,2020-01-24,6,45分钟,哔哩哔哩,VIP免费观看, 许伟,刘琮,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,9.0,2793,56.4%,56.4%,5.9%,0.5%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34963928,蔚蓝之境,蔚蓝之境,1,2020-01-24,6,45分钟,央视频,VIP免费观看, 许伟,刘琮,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,9.0,2793,56.4%,56.4%,5.9%,0.5%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/27663769,暴走武林学园,暴走武林学园,,2020-05-27,35,27分钟,爱奇艺视频,免费观看, 郑远,庞瀚辰,关芯,文生, 喜剧,武侠,古装,,, Rascal,,,中国大陆,汉语普通话,,,,,,,,
