score,review,5star,4star,3star,2star,1star,director,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,channel,permission,web-scraper-order,web-scraper-start-url,link
4.3,3493人评价,7.1%,7.1%,16.6%,31.1%,37.8%,导演: 吴天戈 / 钱晓群,编剧: 吴东,王志文 / 于震 / 俞飞鸿 / 王力可 / 鲁诺 / 陈龙 / 郭冬冬 / 王若雪 / 赵樱子 / 何音 / 张秋歌 / 巫刚 / 石兆琪 / 冯恩鹤 / 马书良 / 张冰 / 鲁思远 / 马晓峰 / 维妮 / 沈磊 / 金为珩 / 李倩倩 / 刘忠虎 / 贺刚 / 张璐瑶 / 雁琪 / 王嘉儒 / 侯勇更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-01(中国大陆地方台),,集数: 40,,又名: 纪委书记 / 初心,IMDb: tt26732424,风雨送春归,https://www.douban.com/doubanapp/dispatch?uri=/tv/26993117,优酷视频,VIP免费观看,1689867205-77,https://movie.douban.com/tv/,风雨送春归2023 / 中国大陆 / 剧情 / 吴天戈 钱晓群 / 王志文 于震4.3
6.7,1555人评价,14.9%,14.9%,42.5%,10.3%,5.7%,导演: 陈戎晖,编剧: 明翡 / 张海静 / 曾志好,李逸男 / 天爱 / 周历杰 / 郑英辰 / 牟凤彬 / 杨旻咏 / 谢瑶 / 黄悦然 / 吕钊 / 刘昊源 / 王锐 / 余昊洋 / 李子峰 / 许鹏 / 黄麒麟儿更多...,类型: 剧情 / 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-21(中国大陆),季数: 2,集数: 24,,又名: 我的刺猬女孩2 / 我的刺猬女孩 第二季,,我的刺猬女孩之念念不忘,https://www.douban.com/doubanapp/dispatch?uri=/tv/35267996,优酷视频,VIP免费观看,1689867226-78,https://movie.douban.com/tv/,我的刺猬女孩之念念不忘2023 / 中国大陆 / 剧情 爱情 悬疑 / 陈戎晖 / 李逸男 天爱6.7
7.9,551人评价,31.0%,31.0%,27.4%,4.8%,0.0%,导演: 戴修扬,编剧: 戴修扬,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-21(中国大陆),,集数: 8,单集片长: 13,又名: The Legend of  Chinese Yao,,妖怪传,https://www.douban.com/doubanapp/dispatch?uri=/tv/36309158,,,1689867247-79,https://movie.douban.com/tv/,妖怪传2023 / 中国大陆 / 纪录片 / 戴修扬7.9
,暂无评分,,,,,,导演: 肖肖,,杨伊墨 / 黄靖洲 / 徐心瑭,类型: 剧情 / 爱情 / 短片 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-01-15(中国大陆),,集数: 30,单集片长: 2分钟,,,成曦曲,https://www.douban.com/doubanapp/dispatch?uri=/tv/36247659,,,1689867268-80,https://movie.douban.com/tv/,成曦曲2023 / 中国大陆 / 剧情 爱情 短片 古装 / 肖肖 / 杨伊墨 黄靖洲暂无评分
,暂无评分,,,,,,导演: 张挺,编剧: 戴漓力,黄宗泽 / 张艺上 / 王瑞昌 / 孙耀琦 / 梁冠华 / 易大千 / 包上恩更多...,类型: 剧情 / 爱情 / 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-01-05(中国大陆),,集数: 23,,,,妙手,https://www.douban.com/doubanapp/dispatch?uri=/tv/35259325,优酷视频,VIP免费观看,1689867289-81,https://movie.douban.com/tv/,妙手2023 / 中国大陆 / 剧情 爱情 悬疑 犯罪 / 张挺 / 黄宗泽 张艺上暂无评分
4.2,956人评价,1.7%,1.7%,28.3%,38.3%,28.3%,导演: 王子鸣,,金泽 / 陈姝君 / 丰楚轩 / 刘德熙 / 白凯瑞 / 李佳怡 / 吴骏超 / 杨诗倩 / 李菁 / 付强 / 常喆宽更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-17(中国大陆),,集数: 24,单集片长: 30分钟,又名: 爱你，是我的地老天荒,,101次抢婚,https://www.douban.com/doubanapp/dispatch?uri=/tv/35684037,优酷视频,VIP免费观看,1689867317-82,https://movie.douban.com/tv/,101次抢婚2023 / 中国大陆 / 剧情 / 王子鸣 / 金泽 陈姝君4.2
,暂无评分,,,,,,导演: 王骏晔,,张淼怡 / 金贤正 / 普普 / 王子菲 / 唐浩 / 王龙 / 韩佳卉 / 于秉池 / 汪颖菲 / 周千筱 / 马倩倩更多...,类型: 剧情 / 爱情 / 短片 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-01-30(中国大陆),,集数: 27,单集片长: 20分钟,又名: 拜托了别宠我5 / 拜托了别宠我 最终篇,,拜托了！别宠我 第五季,https://www.douban.com/doubanapp/dispatch?uri=/tv/36207286,腾讯视频,VIP免费观看,1689867338-83,https://movie.douban.com/tv/,拜托了！别宠我 第五季2023 / 中国大陆 / 剧情 爱情 短片 奇幻 / 王骏晔 / 张淼怡 金贤正暂无评分
,暂无评分,,,,,,,,塔那帕特·卡维拉 / 安嘉莎·蒙坤莎麦 / 苏珊娜·雷诺 / 尤拉南·帕莫蒙迪 / 戈辛·拉查克罗姆 / 托侬·滃布恩 / 彭帕克·西里古尔 / 杰克里特·阿玛纳特 / 素塔缇·乌缇彩帕蒂 / 吉拉瓦·瓦吉纳萨兰帕 / 康姆克里特·杜昂苏万 / 肖邦·努钦特拉 / Arnuttaphol Sirichomsaeng / Draft Eugene Siu / Warapun Nguitragool / Ratchapong Thivathanaset更多...,类型: 爱情,制片国家/地区: 泰国 / 中国大陆,语言: 泰语,2023-04-19(泰国),,集数: 16,单集片长: 70分钟,又名: จันทร์กลางใจ / My Lucky Star / Moon in the Heart / Jan Klang Jai / Rak Ni Tong Jiaranai / 心中月 / 试炼的爱,IMDb: tt16080204,泰版放羊的星星,https://www.douban.com/doubanapp/dispatch?uri=/tv/35259520,芒果TV,VIP免费观看,1689867359-84,https://movie.douban.com/tv/,泰版放羊的星星2023 / 泰国 中国大陆 / 爱情 / 塔那帕特·卡维拉 安嘉莎·蒙坤莎麦暂无评分
,暂无评分,,,,,,导演: 钟沐龙,,吕归尘 / 姬野 / 羽然 / 苏玛,类型: 动作 / 动画 / 奇幻 / 冒险 / 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-01-24(中国大陆),,集数: 13,单集片长: 15分钟,又名: Novoland: Eagle Flag,,九州缥缈录,https://www.douban.com/doubanapp/dispatch?uri=/tv/35170373,腾讯视频,VIP免费观看,1689867380-85,https://movie.douban.com/tv/,九州缥缈录2021 / 中国大陆 / 动作 动画 奇幻 冒险 武侠 古装 / 钟沐龙 / 吕归尘 姬野暂无评分
,暂无评分,,,,,,导演: 孙嘉阳,编剧: 郑无糖,包涵 / 吴明晶 / 潘薏淳 / 江羽沐 / 夏志成 / 马菁卓 / 刘抒航 / 冯诗云 / 林芷卉更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-20(中国大陆),,集数: 30,单集片长: 8,又名: 替嫁千金,,替嫁新娘,https://www.douban.com/doubanapp/dispatch?uri=/tv/36020394,优酷视频,VIP免费观看,1689867401-86,https://movie.douban.com/tv/,替嫁新娘2023 / 中国大陆 / 爱情 古装 / 孙嘉阳 / 包涵 吴明晶暂无评分
,暂无评分,,,,,,导演: 高亚麟,编剧: 葛亚军 / 谈锐 / 唐涛,邹元清 / 鲁诺 / 黄俊鹏 / 陈丽娜 / 田小洁 / 黄品沅 / 任正斌 / 王海燕 / 董勇 / 许文广 / 石兆琪 / 高亚麟 / 黄澄澄 / 范湉湉 / 侯天来 / 杜志国 / 桑平 / 白志迪 / 冯雷 / 范雷更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-05-12(中国大陆),,集数: 35,单集片长: 40分钟,,,卧底警花,https://www.douban.com/doubanapp/dispatch?uri=/tv/30272766,爱奇艺视频,VIP免费观看,1689867422-87,https://movie.douban.com/tv/,卧底警花2023 / 中国大陆 / 剧情 / 高亚麟 / 邹元清 鲁诺暂无评分
,暂无评分,,,,,,导演: 高亚麟,编剧: 葛亚军 / 谈锐 / 唐涛,邹元清 / 鲁诺 / 黄俊鹏 / 陈丽娜 / 田小洁 / 黄品沅 / 任正斌 / 王海燕 / 董勇 / 许文广 / 石兆琪 / 高亚麟 / 黄澄澄 / 范湉湉 / 侯天来 / 杜志国 / 桑平 / 白志迪 / 冯雷 / 范雷更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-05-12(中国大陆),,集数: 35,单集片长: 40分钟,,,卧底警花,https://www.douban.com/doubanapp/dispatch?uri=/tv/30272766,哔哩哔哩,VIP免费观看,1689867422-88,https://movie.douban.com/tv/,卧底警花2023 / 中国大陆 / 剧情 / 高亚麟 / 邹元清 鲁诺暂无评分
7.4,926人评价,22.8%,22.8%,32.6%,6.5%,1.6%,导演: 刘峥 / 张晗贝 / 谢洁心 / 戴晓璐 / 刘权文 / 唐嘉瑛 / 陶明 / 老算,编剧: 袁舟鹂 / 王新宇 / 谢洁心 / 戴晓璐 / 刘权文 / 冯妍 / 陶明 / 马天利,刘钧 / 冯兵 / 陈放 / 邓皓 / 朱丛冉 / 阳博 / 张笑君 / 任祐萱 / 黄米依 / 佘南南 / 王一通 / 李梦 / 袁利国 / 岳野 / 曹丹妮 / 张舒沦 / 江奇霖 / 周奇奇 / 孔兮 / 柳欣言更多...,类型: 短片,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-10(中国大陆),季数: 1,集数: 8,单集片长: 29分钟,又名: 正午阳光“光合”影视人才圆梦计划,,光合计划,https://www.douban.com/doubanapp/dispatch?uri=/tv/36358100,腾讯视频,免费观看,1689867443-89,https://movie.douban.com/tv/,光合计划2023 / 中国大陆 / 短片 / 刘峥 张晗贝 谢洁心 戴晓璐 刘权文 唐嘉瑛 陶明 老算 / 刘钧 冯兵7.4
,暂无评分,,,,,,导演: 叮当,编剧: 李喆,蔡海婷 / 叮当 / 张恩泽 / 小连杀,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-11(中国大陆),,集数: 12,单集片长: 5,,,电器少女,https://www.douban.com/doubanapp/dispatch?uri=/tv/36324859,哔哩哔哩,VIP免费观看,1689867471-90,https://movie.douban.com/tv/,电器少女2023 / 中国大陆 / 动画 / 叮当 / 蔡海婷 叮当暂无评分
,暂无评分,,,,,,导演: 赵乐,,悦儿 / 马树 / 芷彤 / 吕舟 / 方锦龙 / 步非烟 / 王珮瑜 / 傅察丹青 / 王濛更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-06-01(中国大陆),,集数: 7,单集片长: 7分钟,,,一脉,https://www.douban.com/doubanapp/dispatch?uri=/tv/36428089,优酷视频,VIP免费观看,1689867499-91,https://movie.douban.com/tv/,一脉2023 / 中国大陆 / 纪录片 / 赵乐 / 悦儿 马树暂无评分
,暂无评分,,,,,,导演: 辛阔,编剧: 王文琦,,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-01-06(中国大陆),季数: 3,集数: 13,单集片长: 18分钟,又名: 我家大师兄脑子有坑 第三季,,我家大师兄有点靠谱,https://www.douban.com/doubanapp/dispatch?uri=/tv/35679824,哔哩哔哩,VIP免费观看,1689867528-92,https://movie.douban.com/tv/,我家大师兄有点靠谱2023 / 中国大陆 / 动画 / 辛阔暂无评分
,暂无评分,,,,,,导演: 沈文帅,编剧: 南镇 / 李培瑄 / 苏雅楠 / 郭佳明,宋妍霏 / 于朦胧 / 刘佳 / 樊治欣 / 王千果 / 孙一杰 / 杨雨潼 / 杨之楹 / 胡文煊更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-13(中国大陆),,集数: 24,单集片长: 45分钟,又名: Wenderella Diary,IMDb: tt26737845,温德瑞拉日记,https://www.douban.com/doubanapp/dispatch?uri=/tv/35371193,优酷视频,VIP免费观看,1689867556-93,https://movie.douban.com/tv/,温德瑞拉日记2023 / 中国大陆 / 剧情 / 沈文帅 / 宋妍霏 于朦胧暂无评分
3.5,699人评价,1.9%,1.9%,18.5%,31.5%,48.1%,导演: 杨欢,编剧: 皇甫佳敏,李沐宸,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-18(中国大陆),,集数: 20,单集片长: 7分钟,,,影后的复仇,https://www.douban.com/doubanapp/dispatch?uri=/tv/36055641,腾讯视频,VIP免费观看,1689867584-94,https://movie.douban.com/tv/,影后的复仇2023 / 中国大陆 / 剧情 爱情 / 杨欢 / 李沐宸3.5
4.7,1049人评价,4.6%,4.6%,27.7%,38.5%,21.5%,导演: 麦田,编剧: 罗海 / 孙雅芳,黄羿 / 王弘毅 / 柯颖 / 刘胤君 / 周子悦 / 张浩哲 / 潘毅鸿更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-14(中国大陆),季数: 1,集数: 24,单集片长: 35分钟,,IMDb: tt26743816,与卿书,https://www.douban.com/doubanapp/dispatch?uri=/tv/35924862,芒果TV,VIP免费观看,1689867605-95,https://movie.douban.com/tv/,与卿书2023 / 中国大陆 / 爱情 古装 / 麦田 / 黄羿 王弘毅4.7
7.5,556人评价,21.3%,21.3%,38.2%,3.7%,0.7%,,,杨迪 / 郭柯宇 / 佟晨洁 / 朱雅琼 / 王秋雨 / 魏巍 / 卢歌 / 苏诗丁 / 宋宁峰更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-07(中国大陆),,集数: 6,单集片长: 90分钟,,,又见爱人,https://www.douban.com/doubanapp/dispatch?uri=/tv/36243281,,,1689867626-96,https://movie.douban.com/tv/,又见爱人2023 / 中国大陆 / 真人秀 / 杨迪 郭柯宇7.5
7.5,1705人评价,31.9%,31.9%,18.8%,8.8%,6.3%,导演: 张璐,编剧: 袁国新 / 张璐 / 王安安 / 李子峘,陈靖可 / 易大千 / 印小天 / 尤浩然 / 周政杰 / 雷丰瑞 / 张舒沦 / 杨译凯 / 梁晓龙 / 林昕宜 / 赵佳 / 马渝捷更多...,类型: 剧情 / 运动,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-18(中国大陆),,集数: 24,单集片长: 40分钟,,IMDb: tt27641294,不就是拔河么,https://www.douban.com/doubanapp/dispatch?uri=/tv/35524545,爱奇艺视频,VIP免费观看,1689867647-97,https://movie.douban.com/tv/,不就是拔河么2023 / 中国大陆 / 剧情 运动 / 张璐 / 陈靖可 易大千7.5
,暂无评分,,,,,,导演: 李廷赫,编剧: 小赫 / 高荣,袁铭喆 / 朱蓉蓉 / 夜渡于野 / 孙睿扬 / 王曼诗 / 周侗 / 夏觅尘 / 孙熹鹤 / 张胡子 / 唐策 / 李翰林 / 闫子蔚 / 胡正健 / 叙白 / 家明 / 康潇文 / 三羊 / 易湫 / 梅媛菲 / 凃雄飞 / 羊羽先生更多...,类型: 动作 / 动画 / 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-18(中国大陆),,集数: 60,单集片长: 12分钟,又名: One Hundred Thousand Years of Qi Training,,炼气十万年,https://www.douban.com/doubanapp/dispatch?uri=/tv/36244363,,,1689867668-98,https://movie.douban.com/tv/,炼气十万年2023 / 中国大陆 / 动作 动画 奇幻 古装 / 李廷赫 / 袁铭喆 朱蓉蓉暂无评分
6.0,860人评价,10.7%,10.7%,46.7%,14.7%,12.0%,,编剧: 贾航,樊治欣 / 屈梦汝 / 黄灏楠 / 朱玮菱 / 唐唐 / 王艺曈 / 查伊更多...,类型: 剧情 / 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-11(中国大陆),,集数: 27,单集片长: 10,,,婚事,https://www.douban.com/doubanapp/dispatch?uri=/tv/36302508,芒果TV,VIP免费观看,1689867697-99,https://movie.douban.com/tv/,婚事2023 / 中国大陆 / 剧情 爱情 悬疑 / 樊治欣 屈梦汝6.0
7.6,986人评价,16.8%,16.8%,15.9%,4.7%,3.9%,,,程潇 / 杜华 / 庞博 / 杨迪 / 杨天真 / 戴科彬 / 苏醒更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-30(中国大陆),,集数: 10,单集片长: 45,,,嗨，城市猎人,https://www.douban.com/doubanapp/dispatch?uri=/tv/36099941,优酷视频,VIP免费观看,1689867725-100,https://movie.douban.com/tv/,嗨，城市猎人2023 / 中国大陆 / 真人秀 / 程潇 杜华7.6
,暂无评分,,,,,,,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-17(中国大陆),,集数: 6,,,,苏东坡,https://www.douban.com/doubanapp/dispatch?uri=/tv/36251628,腾讯视频,VIP免费观看,1689867746-101,https://movie.douban.com/tv/,苏东坡2023 / 中国大陆 / 纪录片暂无评分
,暂无评分,,,,,,导演: 罗一鸣,编剧: 阿娇,穆乐恩 / 李星昊 / 汪颖菲 / 董昕赟 / 杜孙雨妤 / 李秉润 / 金梦翼 / 张爱月 / 李星霖更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-05-18(中国大陆),,集数: 26,单集片长: 10分钟,,,妻不可欺,https://www.douban.com/doubanapp/dispatch?uri=/tv/36381766,优酷视频,VIP免费观看,1689867767-102,https://movie.douban.com/tv/,妻不可欺2023 / 中国大陆 / 剧情 爱情 / 罗一鸣 / 穆乐恩 李星昊暂无评分
,暂无评分,,,,,,导演: 黄纯,编剧: 于可欣 / 王德川,蒋依依 / 佟梦实 / 张炯敏 / 郑妙 / 刘怡潼 / 田爽 / 门东毅 / 徐艺方 / 高艺涵 / 丁映智 / 张雨旭 / 吴恙 / 朱泳腾 / 林静 / 潘宥诚 / 高阳更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-03(中国大陆),,集数: 22,单集片长: 44分钟,,IMDb: tt26673731,你是我的永恒星辰,https://www.douban.com/doubanapp/dispatch?uri=/tv/34868340,爱奇艺视频,VIP免费观看,1689867796-103,https://movie.douban.com/tv/,你是我的永恒星辰2023 / 中国大陆 / 爱情 古装 / 黄纯 / 蒋依依 佟梦实暂无评分
,暂无评分,,,,,,导演: 黄纯,编剧: 于可欣 / 王德川,蒋依依 / 佟梦实 / 张炯敏 / 郑妙 / 刘怡潼 / 田爽 / 门东毅 / 徐艺方 / 高艺涵 / 丁映智 / 张雨旭 / 吴恙 / 朱泳腾 / 林静 / 潘宥诚 / 高阳更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-02-03(中国大陆),,集数: 22,单集片长: 44分钟,,IMDb: tt26673731,你是我的永恒星辰,https://www.douban.com/doubanapp/dispatch?uri=/tv/34868340,优酷视频,VIP免费观看,1689867796-104,https://movie.douban.com/tv/,你是我的永恒星辰2023 / 中国大陆 / 爱情 古装 / 黄纯 / 蒋依依 佟梦实暂无评分
,暂无评分,,,,,,导演: 黄俊文 / 李达超 / 蓝志伟 / 李伟基,编剧: 袁帅 / 徐晖,林峯 / 蒋梦婕 / 吴克群 / 赤西仁 / 程砚秋 / 王姿允 / 岳跃利 / 蒋依依 / 刘惠 / 宗峰岩 / 李雅男 / 宋熹 / 巫迪文 / 高远 / 杨谨华更多...,类型: 剧情 / 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-04-13(中国大陆),,集数: 43,单集片长: 45分钟,又名: 大泼猴 / The Legends of Monkey King,IMDb: tt6422442,凌云志,https://www.douban.com/doubanapp/dispatch?uri=/tv/26776477,优酷视频,VIP免费观看,1689867820-105,https://movie.douban.com/tv/,凌云志2023 / 中国大陆 / 剧情 奇幻 古装 / 黄俊文 李达超 蓝志伟 李伟基 / 林峯 蒋梦婕暂无评分
,暂无评分,,,,,,导演: 张峰,编剧: 秘天慧 / 王紫白 / 王文妍 / 成佳睿 / 邱钧雅 / 蔡佳涵 / 肖郭婧莎 / 韩小歌 / 杨舒 / 唐瑞,王子文 / 金瀚 / 徐洁儿 / 刘潮 / 郑妙 / 田蕾希更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-05-08(中国大陆),,集数: 30,单集片长: 45分钟,,IMDb: tt27678448,甜小姐与冷先生,https://www.douban.com/doubanapp/dispatch?uri=/tv/35438293,优酷视频,VIP免费观看,1689867847-106,https://movie.douban.com/tv/,甜小姐与冷先生2023 / 中国大陆 / 剧情 爱情 / 张峰 / 王子文 金瀚暂无评分
6.8,1888人评价,10.6%,10.6%,40.4%,13.8%,1.1%,导演: 何佳男,编剧: 张倩倩 / 刘秋烨 / 郑慧玲,刘旭威 / 关畅 / 孙嘉琪 / 宋一雄 / 王一钧 / 袁梓铭更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-02(中国大陆),,集数: 12,单集片长: 40分钟,,,青梅酸酸你微甜,https://www.douban.com/doubanapp/dispatch?uri=/tv/36043531,,,1689867875-107,https://movie.douban.com/tv/,青梅酸酸你微甜2023 / 中国大陆 / 剧情 爱情 / 何佳男 / 刘旭威 关畅6.8
6.7,2277人评价,20.6%,20.6%,36.9%,10.6%,8.5%,导演: 张寒冰,编剧: 黄剑东 / 李思典,郑业成 / 刘芮麟 / 李兰迪 / 郭晓东 / 海一天 / 杨童舒 / 安冬 / 宋奕星 / 邢岷山更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-01(中国大陆),,集数: 35,,又名: 硬核时代,IMDb: tt26929972,许你万家灯火,https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,芒果TV,VIP免费观看,1689867903-108,https://movie.douban.com/tv/,许你万家灯火2023 / 中国大陆 / 剧情 / 张寒冰 / 郑业成 刘芮麟6.7
6.7,2277人评价,20.6%,20.6%,36.9%,10.6%,8.5%,导演: 张寒冰,编剧: 黄剑东 / 李思典,郑业成 / 刘芮麟 / 李兰迪 / 郭晓东 / 海一天 / 杨童舒 / 安冬 / 宋奕星 / 邢岷山更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-01(中国大陆),,集数: 35,,又名: 硬核时代,IMDb: tt26929972,许你万家灯火,https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,爱奇艺视频,VIP免费观看,1689867903-109,https://movie.douban.com/tv/,许你万家灯火2023 / 中国大陆 / 剧情 / 张寒冰 / 郑业成 刘芮麟6.7
6.7,2277人评价,20.6%,20.6%,36.9%,10.6%,8.5%,导演: 张寒冰,编剧: 黄剑东 / 李思典,郑业成 / 刘芮麟 / 李兰迪 / 郭晓东 / 海一天 / 杨童舒 / 安冬 / 宋奕星 / 邢岷山更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2023-03-01(中国大陆),,集数: 35,,又名: 硬核时代,IMDb: tt26929972,许你万家灯火,https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,优酷视频,VIP免费观看,1689867903-110,https://movie.douban.com/tv/,许你万家灯火2023 / 中国大陆 / 剧情 / 张寒冰 / 郑业成 刘芮麟6.7
