score,review,5star,4star,3star,2star,1star,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,director,channel,permission
8.3,960人评价,39.2%,39.2%,16.5%,3.8%,0.0%,,张国立 / 周深 / 尼格买提 / 吕思清,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-23(中国大陆),,集数: 10,单集片长: 16分钟,,,国家宝藏·展演季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35636443,导演: 张国立,爱奇艺视频,VIP免费观看
8.3,960人评价,39.2%,39.2%,16.5%,3.8%,0.0%,,张国立 / 周深 / 尼格买提 / 吕思清,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-23(中国大陆),,集数: 10,单集片长: 16分钟,,,国家宝藏·展演季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35636443,导演: 张国立,央视频,免费观看
8.3,960人评价,39.2%,39.2%,16.5%,3.8%,0.0%,,张国立 / 周深 / 尼格买提 / 吕思清,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-23(中国大陆),,集数: 10,单集片长: 16分钟,,,国家宝藏·展演季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35636443,导演: 张国立,哔哩哔哩,VIP免费观看
8.4,3141人评价,35.9%,35.9%,15.0%,1.6%,0.0%,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-24(中国大陆),,集数: 8,单集片长: 40分钟,,,你好，儿科医生,https://www.douban.com/doubanapp/dispatch?uri=/tv/35540850,导演: 王运辉,,
8.5,2453人评价,47.7%,47.7%,15.9%,1.5%,0.8%,,郭德纲,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-05(中国大陆),,集数: 52,单集片长: 29,又名: 老郭有新番 第一季,,老郭有新番,https://www.douban.com/doubanapp/dispatch?uri=/tv/35418584,,优酷视频,VIP免费观看
8.6,2544人评价,46.3%,46.3%,16.2%,0.5%,0.5%,,俞敏洪 / 冯仑 / 王小川 / 李宁 / 王中军 / 王传福更多...,类型: 脱口秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-27(中国大陆),,集数: 8,单集片长: 45-60分钟,,,酌见,https://www.douban.com/doubanapp/dispatch?uri=/tv/35326280,,,
,暂无评分,,,,,,编剧: 杜琎 / 玛驹 / 赵昕 / 恨甜不成糖,任敏 / 陈汛 / 吴迪飞 / 王润泽 / 李书漫 / 木子更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-19(中国大陆),,集数: 24,单集片长: 30分钟,,,无法直视,https://www.douban.com/doubanapp/dispatch?uri=/tv/35670417,导演: 任钊萱,爱奇艺视频,免费观看
,暂无评分,,,,,,编剧: 周娟,黄宗泽 / 阚清子 / 罗云熙 / 刘宇桥 / 黄小蕾 / 买红妹 / 王秋紫 / 何润东 / 邹子晨 / 许榕真 / 戴娇倩 / 李东霖 / 宗平 / 张浩天 / 岳跃利 / 戴春荣 / 高磊更多...,类型: 喜剧 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-22(中国大陆),,集数: 42,单集片长: 40分钟,又名: 囧人们的春天 / Guys with Kids,IMDb: tt4582098,奶爸当家,https://www.douban.com/doubanapp/dispatch?uri=/tv/25967393,导演: 焦永亮 / 许富祥 / 文杰 / 高天,优酷视频,VIP免费观看
,暂无评分,,,,,,编剧: 邹越,张艺上 / 官鸿 / 王一菲 / 古子成 / 杨泽 / 王艺诺 / 谢君豪 / 韩栋更多...,类型: 爱情 / 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-10(中国大陆),,集数: 20,单集片长: 40分钟,又名: 开封志怪 / No Boundary,,玉昭令 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35453456,导演: 郑伟文,爱奇艺视频,VIP免费观看
,暂无评分,,,,,,编剧: 徐苗 / 徐悠然,利晴天 / 温茉言 / 宋一雄 / 卫然 / 刘帅 / 鲁芳岐 / 王俊笔 / 冶彦 / 赵一贝 / 于媚妍 / 张傲然 / 刘贾玺 / 祁圣翰 / 金阳 / 许颢 / 袁梓铭 / 刘逢乔更多...,类型: 爱情 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-05(中国大陆),,集数: 12,单集片长: 38分钟,又名: 炮灰攻略2,,偶然闯入的世界,https://www.douban.com/doubanapp/dispatch?uri=/tv/35237064,导演: 刘鼎业,,
,暂无评分,,,,,,,王耀庆 / 谢楠 / 徐梦洁 / 袁咏仪 / 周峻纬 / 汪苏泷更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-26(中国大陆),季数: 2,集数: 10,单集片长: 120分钟,又名: 妹妹有哥在 / 妹妹，有哥在,,我的小尾巴 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35510736,,爱奇艺视频,VIP免费观看
4.5,4625人评价,2.3%,2.3%,28.9%,35.9%,25.0%,编剧: 黄精甫,张睿 / 张孝全 / 何杜娟 / 苗侨伟 / 刘学义 / 仓田保昭更多...,类型: 科幻 / 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-25(中国大陆),,集数: 12,单集片长: 45分钟,又名: Pandora's Box,,天目危机,https://www.douban.com/doubanapp/dispatch?uri=/tv/26909783,导演: 黄精甫,芒果TV,VIP免费观看
4.6,2321人评价,4.4%,4.4%,31.4%,34.0%,25.2%,编剧: 刘春,邵兵 / 余俪 / 张培 / 王志刚 / 于根艺 / 伍松 / 杨晓婷 / 陈清奇 / 郭慕涵 / 黄雯更多...,类型: 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-30(中国大陆),,集数: 16,单集片长: 30分钟,,,花与罪,https://www.douban.com/doubanapp/dispatch?uri=/tv/35295193,导演: 刘春,,
4.9,2081人评价,2.7%,2.7%,38.7%,26.7%,21.3%,,华少 / 杨迪 / 崔健 / 张韶涵 / 张信哲 / 董宝石 / 马思唯 / 唐汉霄 / 刘雨昕 / 许佳琪 / 谢可寅 / 安崎 / 赵小棠 / 孔雪儿 / 陆柯燃更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 英语,2021-03-13(中国大陆),,集数: 12,单集片长: 101分钟,,,为歌而赞,https://www.douban.com/doubanapp/dispatch?uri=/tv/35336186,导演: 肖馨,,
5.5,1420人评价,14.1%,14.1%,42.3%,15.5%,22.5%,,钟汉良 / 萧敬腾 / 丁程鑫 / 张真源 / 杨迪,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-23(中国大陆),,集数: 12,,,,夏日少年派,https://www.douban.com/doubanapp/dispatch?uri=/tv/35513966,,芒果TV,VIP免费观看
6.0,3746人评价,9.2%,9.2%,32.9%,19.7%,11.8%,编剧: 许璐艳 / 储敏 / 朱紫薇,蓝盈莹 / 牛骏峰 / 邬君梅 / 王鹤润 / 陈米麒 / 邵逸凡更多...,类型: 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-30(中国大陆),,集数: 14,单集片长: 70分钟,又名: 她们的镯子,,婆婆的镯子,https://www.douban.com/doubanapp/dispatch?uri=/tv/35358649,导演: 李昂,芒果TV,VIP免费观看
6.8,2436人评价,26.8%,26.8%,26.8%,17.1%,8.5%,编剧: 穷小疯 / 姜索兰 / 康远昭 / 关嘉欣,王彦霖 / 程小蒙 / 熊梓淇 / 厉嘉琪 / 张亦驰 / 龙政璇更多...,类型: 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-16(中国大陆),,集数: 30,单集片长: 51分钟,又名: 青春客栈,,燃烧吧！废柴！,https://www.douban.com/doubanapp/dispatch?uri=/tv/35073518,导演: 陈畅,优酷视频,VIP免费观看
6.9,487人评价,11.8%,11.8%,50.0%,7.4%,0.0%,编剧: 夜十一 / 陈伟凡 / 赫连凯 / 鄢豪辉,陈凯颖 / 杨剑勐 / 叶语霏 / 吴美仪 / 雷小米 / 梁壁荧 / 卢家勇 / 魏青年 / 傅力璇更多...,类型: 剧情 / 喜剧 / 科幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-09(中国大陆),,集数: 12,单集片长: 10分钟,又名: 谁？异能者Ⅱ / 谁？异能者2 / Ability Bureau Ⅱ / Radioactive 2,,谁？异能者 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35603978,导演: 夜十一,哔哩哔哩,VIP免费观看
6.9,2180人评价,15.7%,15.7%,45.8%,6.0%,4.8%,编剧: 李洪绸 / 刘爱银 / 车志刚 / 周扬帆 / 王秀月 / 昕澍,杨羽 / 邵庄 / 邢冬冬 / 王冬 / 大牛 / 安宁 / 汪小壹 / 姚梦 / 王思宇 / 包志强 / 王秀月更多...,类型: 剧情 / 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-02(中国大陆),季数: 5,集数: 17,单集片长: 20分钟,又名: 麻辣隔壁·伍 / 麻辣隔壁第五季,,麻辣宿舍,https://www.douban.com/doubanapp/dispatch?uri=/tv/35166815,导演: 杨羽,腾讯视频,VIP免费观看
7.0,3728人评价,29.8%,29.8%,28.1%,10.7%,10.7%,编剧: 桑玠,陈晓 / 颖儿 / 王紫逸 / 啜妮 / 孙松 / 陶慧更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-01(中国大陆),,集数: 40,单集片长: 45分钟,又名: 舒克的桃花运 / 天作之合 / SHUKE's Romantic Time,,舒克与桃花,https://www.douban.com/doubanapp/dispatch?uri=/tv/26791598,导演: 张峰,芒果TV,VIP免费观看
7.0,4491人评价,10.3%,10.3%,35.2%,7.9%,3.6%,编剧: 吴群达,大张伟 / 毛不易 / 薛之谦 / 张靓颖 / 张亚东,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-12(中国大陆),,集数: 10,单集片长: 120分钟,,,中国潮音,https://www.douban.com/doubanapp/dispatch?uri=/tv/35433175,导演: 王晨辰,优酷视频,VIP免费观看
7.0,6408人评价,9.0%,9.0%,41.4%,6.7%,1.5%,,王子文 / 王琳 / 黄奕 / 白冰 / 蔡卓宜 / 倪萍 / 王大陆更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-23(中国大陆),,集数: 12,,,,怦然再心动,https://www.douban.com/doubanapp/dispatch?uri=/tv/35327154,导演: 吴浩宇,芒果TV,VIP免费观看
7.3,3826人评价,17.5%,17.5%,35.0%,8.5%,0.6%,,张博宇 / 火树 / 恺恺 / 李丞壕 / 刘子洛 / 毛冬 / 邱晗 / 王境泽 / 乌兰巴特尔 / 伍雅露 / 余有矿 / 张宇 / 周士原更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-26(中国大陆),,集数: 10,单集片长: 60分钟,,,决胜21天,https://www.douban.com/doubanapp/dispatch?uri=/tv/35634613,导演: 谢涤葵 / 李哲,,
7.5,574人评价,25.7%,25.7%,38.6%,5.7%,0.0%,编剧: 朱芷仪 / 叶思华 / 黄丹莹 / 陈梓聪,杨梓鸿 / 陈梓聪 / 邱丽琦 / 黄俊豪 / 霍炤峰,类型: 喜剧 / 动画 / 悬疑 / 短片 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-19(中国大陆),,集数: 12,单集片长: 8分钟,,,我真的没用咩？,https://www.douban.com/doubanapp/dispatch?uri=/tv/34925301,导演: 叶思华,哔哩哔哩,VIP免费观看
7.5,1570人评价,17.2%,17.2%,38.5%,2.1%,0.0%,,程璐 / 庞博 / 呼兰 / 王建国 / 张博洋 / 王勉 / 杨笠 / 何广智 / 杨蒙恩 / 胡豆豆 / 周奇墨更多...,类型: 脱口秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-12(中国大陆),季数: 2,集数: 10,单集片长: 20分钟,,,脱口秀小会 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35573884,,,
7.5,3654人评价,16.8%,16.8%,32.8%,3.8%,0.0%,,大卫·科洛斯夫 / 刘宇 / 陆定昊 / 薛八一 / 周柯宇 / 赞多 / 利路修更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-25(中国大陆),,集数: 10,单集片长: 90分钟,又名: 异次元 创造营衍生,,营人进入异次元会变成笨蛋吗,https://www.douban.com/doubanapp/dispatch?uri=/tv/35376430,,,
7.5,5155人评价,21.8%,21.8%,32.0%,6.1%,1.4%,,欧阳娜娜 / 刘敏涛 / 李冰冰 / 周笔畅 / 汪苏泷 / 任敏 / 马伯骞 / 伯远更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-08(中国大陆),季数: 3,集数: 7,单集片长: 70分钟,又名: 奇遇人生 第三季,,奇遇·人间角落,https://www.douban.com/doubanapp/dispatch?uri=/tv/35236754,导演: 赵琦 / 赵青 / 欧大明 / 徐玮超,咪咕视频,免费观看
7.9,3636人评价,27.7%,27.7%,24.3%,2.8%,1.1%,,泡芙喵-PuFF / ★⑥檤轮囬★ / 王瀚哲 / 食贫道 / 朱一旦 / 记录生活的蛋黄派 / 贤宝宝Baby / 宝剑嫂 / 拉宏桑 / 阿银哦哦 / 波桑吃遍世界 / 与山0v0 / 雨哥到处跑更多...,类型: 纪录片 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-15(中国大陆),,集数: 6,单集片长: 45分钟,又名: come eat with my family,,去你家吃饭好吗,https://www.douban.com/doubanapp/dispatch?uri=/tv/35290632,导演: 沈初时 / 潘立洋 / 何嵩,哔哩哔哩,免费观看
8.8,1036人评价,60.9%,60.9%,7.8%,3.1%,3.1%,,张颜齐 / 王瀚哲,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-11(中国大陆),,集数: 20,单集片长: 15分钟,又名: 人间指南 体验篇,,人间指南,https://www.douban.com/doubanapp/dispatch?uri=/tv/35353257,导演: 朱茜茜,,
,暂无评分,,,,,,,梁婧娴 / 蒲熠星 / 薛泽源,,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-20(中国大陆),,集数: 12,单集片长: 7分钟,,,我的世界写了你,https://www.douban.com/doubanapp/dispatch?uri=/tv/35306632,导演: 周伦,芒果TV,免费观看
4.1,3457人评价,12.5%,12.5%,9.2%,20.8%,52.5%,编剧: 孟泽光 / 陈思旖 / 王博语,胡一天 / 钟楚曦 / 吕承珏 / 胡丹丹 / 高曙光 / 刘启恒 / 安泳畅 / 梁大维 / 金丰 / 张瀚文 / 陈偌汐 / 邓英 / 蓝城 / 李峥 / 李佳蔚更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-09(中国大陆),,集数: 47,单集片长: 45分钟,又名: Youth Must Be Early,IMDb: tt9501642,青春须早为,https://www.douban.com/doubanapp/dispatch?uri=/tv/30230681,导演: 张赫洋,芒果TV,VIP免费观看
4.7,3711人评价,10.4%,10.4%,20.8%,24.0%,35.4%,编剧: 张梦洋,陈宥维 / 徐艺洋 / 付伟伦 / 蔡祥宇 / 陈镜依 / 潘麓宇 / 铭亮 / 郑玉佳 / 田倚凡更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-26(中国大陆),,集数: 24,单集片长: 40分钟,,,时光与你别来无恙,https://www.douban.com/doubanapp/dispatch?uri=/tv/35234633,导演: 谭友业,爱奇艺视频,VIP免费观看
5.7,1358人评价,5.7%,5.7%,49.5%,23.8%,7.6%,编剧: 陆伶沁,王路晴 / 丞磊 / 马小钦 / 尚思丞 / 高艺 / 户元松 / 吕承骏 / 李曼妮更多...,类型: 爱情 / 短片 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-18(中国大陆),,集数: 18,单集片长: 13分钟,,,进击的皇后2,https://www.douban.com/doubanapp/dispatch?uri=/tv/35522245,导演: 吴承峰,芒果TV,免费观看
5.7,2410人评价,1.1%,1.1%,53.4%,22.7%,5.7%,编剧: 王舒婧 / 宋欣然 / 大晶,王皓轩 / 屠芷莹 / 樊驿宁 / 宋霄瑛子 / 柯乃予 / 严子贤 / 刘凌而 / 张宸逍 / 张净桐更多...,类型: 喜剧 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-22(中国大陆),,集数: 40,单集片长: 5分钟,,,师兄请按剧本来,https://www.douban.com/doubanapp/dispatch?uri=/tv/35590554,导演: 林合隆,腾讯视频,VIP免费观看
5.8,11175人评价,10.0%,10.0%,45.9%,24.4%,9.0%,编剧: 程力栋 / 从阳,万茜 / 任重 / 赵毅 / 石兆琪 / 张秋歌 / 屈菁菁 / 巫迪文 / 郭冬冬 / 李卓阳 / 卫莱 / 窦若兮更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-18(中国大陆),,集数: 37,单集片长: 45分钟,又名: The Twelfth Second,,第十二秒,https://www.douban.com/doubanapp/dispatch?uri=/tv/30148171,导演: 程力栋 / 潘镜丞 / 魏玉海,芒果TV,VIP免费观看
5.9,13256人评价,13.4%,13.4%,31.6%,23.6%,13.9%,编剧: 卢正雨 / 曾云云 / 王熙铭 / 果晓丹 / 李睦夏子,卢正雨 / 蔡文静 / 杨晴瑄 / 岳跃利 / 范薇 / 王滋润 / 周卫星 / 叶峰 / 森·安徒生 / 王冠 / 单林林 / 宫寿林 / 包蕾 / 吴建铮 / 胡笑源 / 邓紫飞 / 郄意 / 刁标 / 程凡 / 王瀚 / 周维克 / 白晶晶 / 陶亚军更多...,类型: 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-21(中国大陆),,集数: 24,单集片长: 24分钟,又名: 大侠卢小鱼,,大侠卢小鱼之夕阳红战队,https://www.douban.com/doubanapp/dispatch?uri=/tv/33447375,导演: 卢正雨,哔哩哔哩,VIP免费观看
6.0,7357人评价,6.6%,6.6%,48.2%,20.3%,5.5%,,何炅 / 大张伟 / 贾玲 / 沈凌 / 白凯南 / 瞿颖 / 王祖蓝 / 李维嘉 / 刘维 / 戴军 / 杨迪 / 王力宏 / 孟佳 / 李斯丹妮 / 张翰 / 范丞丞 / 谢娜 / 周深 / 黄明昊 / 谢依霖 / 金靖 / 李嘉琦 / 嵇嘉禾 / 魏大勋 / 周震南 / 郭麒麟 / 王勉 / 刘耀文 / 王智 / 刘锐更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-29(中国大陆),,集数: 12,单集片长: 90分钟,又名: 百变大咖秀 第六季,,百变大咖秀2021,https://www.douban.com/doubanapp/dispatch?uri=/tv/35208360,导演: 王蕾,芒果TV,VIP免费观看
6.2,4490人评价,10.2%,10.2%,39.2%,20.5%,6.6%,编剧: 师良,茅子俊 / 易柏辰 / 郭姝彤 / 陈雨成 / 权沛伦 / 许诺 / 张延 / 雷牧更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-03-03(中国大陆),,集数: 37,单集片长: 40分钟,,,恨君不似江楼月,https://www.douban.com/doubanapp/dispatch?uri=/tv/30371793,导演: 何澍培,芒果TV,VIP免费观看
6.8,2064人评价,7.0%,7.0%,52.8%,4.4%,1.3%,,,类型: 纪录片 / 短片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-08(中国大陆),,集数: 25,单集片长: 8-10分钟,又名: Grab a Bite Tonight / To Midnight Snack,,来宵夜吧,https://www.douban.com/doubanapp/dispatch?uri=/tv/35557970,,哔哩哔哩,VIP免费观看
7.0,1402人评价,13.6%,13.6%,47.6%,5.8%,1.9%,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-07(中国大陆),季数: 1,集数: 12,单集片长: 30分钟,又名: THE PRIDE OF HUNAN CUISINE,,傲椒的湘菜,https://www.douban.com/doubanapp/dispatch?uri=/tv/35354760,导演: 陈硕 / 赵可大 / 欧大明 / 周晓萌 / 陈傲 / 冯又蒙 / 董一霖,央视频,免费观看
7.0,12219人评价,30.0%,30.0%,4.0%,7.0%,20.9%,编剧: 夏茗悠,肖雨 / 张耀 / 周也 / 舒雅 / 林亭翰 / 春雨 / 蔡一墨 / 吕宁 / 魏军华 / 李明臣 / 古龙 / 王建政 / 肖夏 / 张雪莎 / 陈彦希 / 钱欣欣 / 李霞 / 任填佶 / 毛晨翼 / 曾奕淇 / 陆汉鸿 / 张曼娜更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-21(中国大陆),,集数: 24,单集片长: 40分钟,又名: 三年十一班 / 三年K班,IMDb: tt14994116,陪你到世界终结,https://www.douban.com/doubanapp/dispatch?uri=/tv/27143236,导演: 于光中,腾讯视频,VIP免费观看
7.3,2365人评价,10.4%,10.4%,26.7%,5.9%,3.0%,,陈飞宇 / 毛不易 / 白敬亭 / 吕行 / 陶虹 / 刘擎 / 柳翰雅 / 杨迪 / 胡军 / 呼兰更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-28(中国大陆),,集数: 10,单集片长: 40分钟,又名: 仅三天可见 特别实验季,,仅三天可见 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35524872,,,
7.4,373人评价,16.9%,16.9%,39.8%,2.4%,0.0%,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-03-28(中国大陆),,集数: 10,单集片长: 40分钟,,,探秘三星堆,https://www.douban.com/doubanapp/dispatch?uri=/tv/35603891,导演: 卢荣惠,,
7.5,3761人评价,18.7%,18.7%,21.3%,2.7%,5.3%,,汪涵 / 罗一舟 / 唐九洲 / 连淮伟 / 刘隽 / 李浩源 / 宋轶更多...,类型: 历史 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-15(中国大陆),,集数: 10,单集片长: 60分钟,,,登场了！洛阳,https://www.douban.com/doubanapp/dispatch?uri=/tv/35465112,,爱奇艺视频,VIP免费观看
7.6,1402人评价,14.1%,14.1%,29.3%,3.0%,0.0%,,李佳琦,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-27(中国大陆),,集数: 8,单集片长: 30分钟,,,所有女生的offer,https://www.douban.com/doubanapp/dispatch?uri=/tv/35619522,导演: 金纯,优酷视频,免费观看
7.6,1958人评价,17.1%,17.1%,29.4%,2.9%,0.0%,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-15(中国大陆),季数: 2,集数: 8,单集片长: 30分钟,又名: 江湖菜馆2,,江湖菜馆 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35558886,导演: 黎振亚,优酷视频,VIP免费观看
7.6,3829人评价,21.1%,21.1%,27.1%,3.5%,2.0%,编剧: 孙亚婷,陈小春 / 李承铉 / 高瀚宇 / 白举纲 / 张淇 / 胡海泉 / 张智霖 / 张晋 / 李响更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-17(中国大陆),,集数: 12,单集片长: 90分钟,又名: 哥哥的滚烫人生,,我们的滚烫人生,https://www.douban.com/doubanapp/dispatch?uri=/tv/35622250,导演: 蔡欢,芒果TV,VIP免费观看
7.6,5108人评价,18.8%,18.8%,27.0%,4.6%,1.8%,编剧: 苏明,刘芮麟 / 代斯 / 王梓薇 / 余兆和 / 陈亮言 / 赵宥维 / 陈志更多...,类型: 剧情 / 喜剧 / 爱情 / 科幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-08(中国大陆),,集数: 32,单集片长: 5分钟,,,另一半的我和你,https://www.douban.com/doubanapp/dispatch?uri=/tv/35480814,导演: 王湛,优酷视频,VIP免费观看
