score,review,5star,4star,3star,2star,1star,director,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,channel,permission
6.7,5669人评价,7.8%,7.8%,52.0%,10.1%,0.6%,导演: 冯军,编剧: 曲泳帆,于谦 / 白慧明 / 吴京 / 谢楠 / 何猷君 / 奚梦瑶更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-29(中国大陆),,集数: 10,,又名: 幸福三重奏3,,幸福三重奏 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35164014,腾讯视频,VIP免费观看
7.4,6682人评价,22.7%,22.7%,32.6%,5.0%,3.3%,,,花少北 / LexBurner / 老番茄 / 某幻君 / 王瀚哲,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-24(中国大陆),季数: 1,集数: 12,单集片长: 40分钟,,,欢天喜地好哥们,https://www.douban.com/doubanapp/dispatch?uri=/tv/35140051,哔哩哔哩,免费观看
7.7,6794人评价,24.8%,24.8%,26.0%,4.9%,0.6%,导演: 李菁,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-10(中国大陆),,集数: 8,单集片长: 35分钟,,,小主安康－宠物医院2,https://www.douban.com/doubanapp/dispatch?uri=/tv/34953917,哔哩哔哩,VIP免费观看
4.8,4792人评价,4.2%,4.2%,35.0%,20.0%,29.2%,导演: 卢伦常,编剧: 王小枪,董子健 / 张嘉倪 / 李立群 / 刘敏涛,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-01(中国大陆),,集数: 40,单集片长: 45分钟,又名: 老大夫 / Little Doctor,IMDb: tt12211416,小大夫,https://www.douban.com/doubanapp/dispatch?uri=/tv/26984536,爱奇艺视频,VIP免费观看
5.2,5567人评价,5.3%,5.3%,40.4%,26.3%,17.5%,导演: 秦榛,编剧: 贾立一,李凯馨 / 赵弈钦 / 金泽 / 孙雪宁 / 陈思宇 / 王艺甜 / 王嘉萌 / 宋芳园 / 管轩更多...,类型: 喜剧 / 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-17(中国大陆),,集数: 24,单集片长: 45分钟,又名: 冒牌太子妃,IMDb: tt12385972,山寨小萌主,https://www.douban.com/doubanapp/dispatch?uri=/tv/30463456,芒果TV,VIP免费观看
5.6,12987人评价,9.6%,9.6%,33.3%,23.0%,17.5%,导演: 王光利,编剧: 秦雯 / 许思窈,宋茜 / 郑恺 / 卢靖姗 / 张佳宁 / 李纯 / 杨祐宁 / 王耀庆 / 韩童生 / 黄征 / 王栎鑫 / 是安 / 张昊唯更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-18(中国大陆),,集数: 36,单集片长: 45分钟,又名: Love Yourself,IMDb: tt12874668,他其实没有那么爱你,https://www.douban.com/doubanapp/dispatch?uri=/tv/34454211,爱奇艺视频,VIP免费观看
5.7,2621人评价,8.6%,8.6%,43.1%,8.6%,20.7%,导演: 王海龙,编剧: 洪页,薛之谦 / 杨超越 / 乔杉 / 杨迪 / 翟潇闻 / 王耀庆更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-06(中国大陆),,集数: 12,,又名: Wonder Agency,,神奇公司在哪里,https://www.douban.com/doubanapp/dispatch?uri=/tv/35211628,,
5.7,12473人评价,2.5%,2.5%,60.1%,19.7%,6.2%,导演: 陈歆宇,,李维嘉 / 大张伟 / 刘欣然 / 宋茜 / 王鸥 / 林允 / 蒋梦婕 / 张佳宁 / 张碧晨更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-23(中国大陆),,集数: 12,单集片长: 90分钟,又名: 我家那闺女2,,我家那闺女 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34945914,腾讯视频,VIP免费观看
5.7,12473人评价,2.5%,2.5%,60.1%,19.7%,6.2%,导演: 陈歆宇,,李维嘉 / 大张伟 / 刘欣然 / 宋茜 / 王鸥 / 林允 / 蒋梦婕 / 张佳宁 / 张碧晨更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-23(中国大陆),,集数: 12,单集片长: 90分钟,又名: 我家那闺女2,,我家那闺女 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34945914,芒果TV,VIP免费观看
7.1,9577人评价,17.5%,17.5%,36.8%,6.6%,5.3%,导演: 施嘉宁,,邓伦 / 郭京飞 / 贾乃亮 / 雷佳音 / 秦昊 / 任嘉伦 / 王珞丹 / 王迅 / 杨超越 / 魏大勋更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-02(中国大陆),,集数: 10,单集片长: 90分钟,又名: 极限宝藏行,IMDb: tt15204586,极限挑战宝藏行·三区三州公益季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35161120,腾讯视频,VIP免费观看
7.1,9577人评价,17.5%,17.5%,36.8%,6.6%,5.3%,导演: 施嘉宁,,邓伦 / 郭京飞 / 贾乃亮 / 雷佳音 / 秦昊 / 任嘉伦 / 王珞丹 / 王迅 / 杨超越 / 魏大勋更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-02(中国大陆),,集数: 10,单集片长: 90分钟,又名: 极限宝藏行,IMDb: tt15204586,极限挑战宝藏行·三区三州公益季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35161120,爱奇艺视频,VIP免费观看
8.3,2987人评价,42.0%,42.0%,19.3%,2.5%,0.8%,导演: 彭婉迪,,张国立 / 王鹤棣 / 王子异 / 于洋 / 敖子逸 / 尹正 / 宋丹丹 / 郑恺 / 白百何 / 孟美岐 / 阿云嘎 / 聂远 / 徐海乔 / 李治廷 / 于朦胧 / 高伟光 / 黄灿灿 / 哈妮克孜 / 李权哲更多...,类型: 历史 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-03(中国大陆),,集数: 10,单集片长: 57分钟,,,我在颐和园等你,https://www.douban.com/doubanapp/dispatch?uri=/tv/33446538,爱奇艺视频,免费观看
8.4,1325人评价,37.6%,37.6%,16.0%,0.5%,0.0%,,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,,,,单集片长: 15,,,如是生活,https://www.douban.com/doubanapp/dispatch?uri=/tv/35497858,腾讯视频,免费观看
8.4,1325人评价,37.6%,37.6%,16.0%,0.5%,0.0%,,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,,,,单集片长: 15,,,如是生活,https://www.douban.com/doubanapp/dispatch?uri=/tv/35497858,哔哩哔哩,免费观看
8.7,15401人评价,52.7%,52.7%,10.3%,2.3%,0.7%,导演: 王吕叉,编剧: 王吕叉 / 徐普通 / 陶宇杰 / 周振超,宋卿 / 杨天琪 / 陶宇杰 / 顾珂嘉 / 孙琰清,类型: 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-16(中国大陆),季数: 3,集数: 9,单集片长: 25分钟,,,说的就是你3,https://www.douban.com/doubanapp/dispatch?uri=/tv/34982917,哔哩哔哩,VIP免费观看
3.3,24791人评价,1.4%,1.4%,13.7%,22.8%,58.8%,导演: 曹慧生 / 韩杰,编剧: 韩杰 / 胡平,陈建斌 / 李一桐 / 潘粤明 / 许文广 / 张姝 / 孔宋今更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-25(中国大陆),,集数: 40,单集片长: 45分钟,"又名: Don't Think Twice, Love's All Right / Love Me Don't Think Too Much",IMDb: tt12434342,爱我就别想太多,https://www.douban.com/doubanapp/dispatch?uri=/tv/27012998,优酷视频,VIP免费观看
4.5,15708人评价,4.8%,4.8%,24.8%,27.8%,34.1%,导演: 潘越,,佟丽娅 / 佟大为 / 许娣 / 韩童生 / 檀健次 / 郑合惠子 / 左小青 / 涂松岩 / 胡可 / 任正斌 / 姜妍 / 盖克更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-16(中国大陆),,集数: 46,单集片长: 45分钟,,IMDb: tt12362696,爱的厘米,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908093,芒果TV,VIP免费观看
5.1,5024人评价,1.5%,1.5%,40.0%,20.0%,23.1%,,,郑湫泓 / 龚俊 / 方逸伦 / 余凯宁,类型: 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-24(中国大陆),季数: 3,集数: 27,单集片长: 40分钟,又名: 绝世千金 第三季 / 好色千金,,绝世千金 完结篇,https://www.douban.com/doubanapp/dispatch?uri=/tv/35017529,优酷视频,VIP免费观看
5.5,7079人评价,4.8%,4.8%,35.7%,23.8%,15.5%,导演: 蓝海瀚 / 王飞,编剧: 丁墨,于朦胧 / 邢菲 / 闫肃 Su Yan,类型: 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-06(中国大陆),,集数: 36,单集片长: 45分钟,,,明月曾照江东寒,https://www.douban.com/doubanapp/dispatch?uri=/tv/33447802,爱奇艺视频,VIP免费观看
5.5,13919人评价,5.2%,5.2%,38.8%,28.1%,11.4%,导演: 朱慧,编剧: 苏雷静,何炅 / 陈伟霆 / 大张伟 / 李诞 / 戚薇,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-03(中国大陆),,集数: 10,单集片长: 120分钟,又名: 认真的GAG MAN / 认真的GAGMAN,,认真的嘎嘎们,https://www.douban.com/doubanapp/dispatch?uri=/tv/34894502,,
5.5,15868人评价,10.6%,10.6%,34.3%,22.9%,18.4%,导演: 杨述 / 刘坦,编剧: 林老狗 / 青枚,欧豪 / 谭松韵 / 王紫璇 / 秦岚 / 金士杰 / 修庆 / 谭凯 / 李光复 / 曹可凡 / 程星源 / 刘剑羽 / 龚婉怡 / 姜寒 / 张傲月 / 言杰 / 崔一梁 / 顾曹斌 / 熊逸凡 / 关亚军更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-12(中国大陆),,集数: 34,单集片长: 46分钟,又名: 外八行 / The Eight,IMDb: tt12390934,民初奇人传,https://www.douban.com/doubanapp/dispatch?uri=/tv/30163759,爱奇艺视频,VIP免费观看
5.6,989人评价,14.3%,14.3%,26.8%,19.6%,23.2%,导演: 老鹰,,许子尧 / 唐泽宗 / 陈帅 / 吴凡 / 孙科,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-08(中国大陆),,集数: 160,单集片长: 8分钟,又名: The God of War Dominates / Martial Master,,武神主宰,https://www.douban.com/doubanapp/dispatch?uri=/tv/34995687,腾讯视频,VIP免费观看
5.6,6263人评价,3.4%,3.4%,54.5%,19.3%,11.0%,导演: 杨东亮,编剧: 刘宇 / 狄子瑜 / 王静华 / 杨啸,董璇 / 谷嘉诚 / 苏小玎 / 吕艳蓓 / 张雨绮 / 乔振宇 / 吴晓敏 / 崔鹏 / 王山水 / 卜宇鑫 / 王晓笛更多...,类型: 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-21(中国大陆),,集数: 24,单集片长: 30分钟,又名: 拆案 / Cracking Case,,拆·案,https://www.douban.com/doubanapp/dispatch?uri=/tv/35065760,爱奇艺视频,VIP免费观看
5.8,4887人评价,4.7%,4.7%,60.4%,20.8%,3.8%,导演: 陈钢,,马梦唯 / 敖瑞鹏 / 罗正 / 史卿妍 / 马东辰 / 吴承泽更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-09-24(中国大陆),,集数: 24,,,IMDb: tt13150122,恋爱吧，食梦君！,https://www.douban.com/doubanapp/dispatch?uri=/tv/34928899,爱奇艺视频,VIP免费观看
6.0,5016人评价,4.0%,4.0%,51.8%,19.6%,4.9%,导演: 蔡欢,编剧: 孙亚婷,谢娜 / 蔡少芬 / 张晋 / 张歆艺 / 袁弘 / 胡可 / 沙溢 / 吉娜·爱丽丝 / 郎朗更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-06(中国大陆),,集数: 12,单集片长: 79分钟,又名: 妻子的浪漫旅行4,,妻子的浪漫旅行 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35059742,芒果TV,VIP免费观看
6.1,4522人评价,6.4%,6.4%,56.2%,17.2%,3.4%,,,林志颖 / 陈若仪 / 姜潮 / 麦迪娜 / 李佳航 / 李晟 / 伊能静 / 秦昊更多...,类型: 家庭 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-23(中国大陆),,,,又名: 我最爱的女人们 第二季,,婆婆和妈妈 第一季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35063812,芒果TV,免费观看
6.9,8031人评价,14.1%,14.1%,40.3%,10.5%,3.1%,导演: 池源,,李一桐 / 秦岚 / 杨超越 / 侯明昊 / 刘以豪 / 王彦霖更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-21(中国大陆),季数: 1,集数: 10,单集片长: 100分钟,,,平行时空遇见你,https://www.douban.com/doubanapp/dispatch?uri=/tv/35165367,,
7.6,11808人评价,22.3%,22.3%,31.8%,3.8%,1.6%,导演: 毛嘉,编剧: 王婉莹 / 车溢峰,黄轩 / 韩东君 / 乔欣 / 黄明昊 / 钟楚曦,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-04(中国大陆),,集数: 10,单集片长: 70分钟,又名: Summer Surf Shop,,夏日冲浪店,https://www.douban.com/doubanapp/dispatch?uri=/tv/34857318,爱奇艺视频,VIP免费观看
8.1,540人评价,35.0%,35.0%,25.0%,0.0%,2.5%,导演: 八戒,,王尼玛 / 刘木子,,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-12(中国大陆),季数: 7,集数: 40,单集片长: 30分钟,,,暴走大事件 第七季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231011,哔哩哔哩,免费观看
8.2,940人评价,25.8%,25.8%,15.7%,0.0%,0.0%,导演: ラレコ,编剧: 幽·灵 / ラレコ,边江 / 小连杀 / 皇贞季 / 阿杰,类型: 喜剧 / 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-05(中国大陆),季数: 4,集数: 12,单集片长: 4,又名: 兄に付ける薬はない！（日）,,快把我哥带走 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35196667,,
8.7,4545人评价,53.6%,53.6%,16.1%,1.8%,0.0%,,,周震南 / 何洛洛 / 焉栩嘉 / 夏之光 / 姚琛 / 翟潇闻 / 张颜齐 / 刘也 / 任豪 / 赵磊 / 赵让更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-05(中国大陆),季数: 2,集数: 8,单集片长: 30分钟,又名: Super R1SE·蓄能季 第二季 / 能和你一起玩真好 / So nice to R1SE with you,,Super R1SE·周年季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35131202,腾讯视频,VIP免费观看
8.7,11073人评价,46.5%,46.5%,9.6%,0.4%,0.2%,导演: 梁君健 / 张越佳,编剧: 司徒格子 / 梁君健 / 张越佳,曹志雄,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-31(中国大陆),,集数: 3,单集片长: 50分钟,又名: Masters in the Forbidden City,IMDb: tt13788976,我在故宫六百年,https://www.douban.com/doubanapp/dispatch?uri=/tv/35302088,哔哩哔哩,VIP免费观看
8.7,11073人评价,46.5%,46.5%,9.6%,0.4%,0.2%,导演: 梁君健 / 张越佳,编剧: 司徒格子 / 梁君健 / 张越佳,曹志雄,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-31(中国大陆),,集数: 3,单集片长: 50分钟,又名: Masters in the Forbidden City,IMDb: tt13788976,我在故宫六百年,https://www.douban.com/doubanapp/dispatch?uri=/tv/35302088,央视频,VIP免费观看
9.3,11207人评价,69.8%,69.8%,4.5%,0.2%,0.2%,导演: 范士广,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-21(中国大陆),,集数: 6,单集片长: 40分钟,又名: Life Matters,IMDb: tt16492748,人间世·抗疫特别节目,https://www.douban.com/doubanapp/dispatch?uri=/tv/35075054,腾讯视频,免费观看
9.3,11207人评价,69.8%,69.8%,4.5%,0.2%,0.2%,导演: 范士广,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-21(中国大陆),,集数: 6,单集片长: 40分钟,又名: Life Matters,IMDb: tt16492748,人间世·抗疫特别节目,https://www.douban.com/doubanapp/dispatch?uri=/tv/35075054,爱奇艺视频,VIP免费观看
9.3,11207人评价,69.8%,69.8%,4.5%,0.2%,0.2%,导演: 范士广,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-21(中国大陆),,集数: 6,单集片长: 40分钟,又名: Life Matters,IMDb: tt16492748,人间世·抗疫特别节目,https://www.douban.com/doubanapp/dispatch?uri=/tv/35075054,哔哩哔哩,免费观看
4.1,20240人评价,6.5%,6.5%,12.4%,19.9%,50.2%,导演: 刘俊杰,编剧: 拾月,林允 / 张新成 / 宁桓宇 / 宁理 / 方圆 / 史兆怡 / 刘倩文 / 陈景炀 / 周铁 / 王槊更多...,类型: 爱情 / 音乐,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-21(中国大陆),,集数: 40,单集片长: 45分钟,又名: 让全世界都听见 / 中国版交响情人梦 / Cantabile Youth / Symphony's Romance,IMDb: tt12477684,蜗牛与黄鹂鸟,https://www.douban.com/doubanapp/dispatch?uri=/tv/30272975,芒果TV,VIP免费观看
4.1,20240人评价,6.5%,6.5%,12.4%,19.9%,50.2%,导演: 刘俊杰,编剧: 拾月,林允 / 张新成 / 宁桓宇 / 宁理 / 方圆 / 史兆怡 / 刘倩文 / 陈景炀 / 周铁 / 王槊更多...,类型: 爱情 / 音乐,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-21(中国大陆),,集数: 40,单集片长: 45分钟,又名: 让全世界都听见 / 中国版交响情人梦 / Cantabile Youth / Symphony's Romance,IMDb: tt12477684,蜗牛与黄鹂鸟,https://www.douban.com/doubanapp/dispatch?uri=/tv/30272975,爱奇艺视频,VIP免费观看
5.3,8858人评价,5.1%,5.1%,39.3%,27.0%,15.2%,导演: 姜小巍,编剧: 欧阳倩,郭敬明 / 胡彦斌 / 程潇 / 韩宇 / 张艺兴 / 易烊千玺 / 王嘉尔更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-26(中国大陆),,集数: 10,单集片长: 140分钟,,,少年之名,https://www.douban.com/doubanapp/dispatch?uri=/tv/34979219,优酷视频,VIP免费观看
5.7,8049人评价,4.4%,4.4%,47.4%,25.5%,6.4%,导演: 焦东慧,编剧: 马忠君,张绍刚 / 沙溢 / 古力娜扎 / 孙艺洲 / 李汶翰 / 王菊更多...,类型: 爱情 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-29(中国大陆),季数: 2,集数: 12,单集片长: 110分钟,又名: 喜欢你，我也是 第二季 / 喜欢你我也是2,,喜欢你我也是 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908100,爱奇艺视频,VIP免费观看
5.7,12602人评价,5.0%,5.0%,46.8%,22.1%,10.6%,导演: 连奕名,编剧: 何永立 / 赵鹏,于和伟 / 张佳宁 / 韩栋 / 王耀庆 / 连奕名 / 胡静 / 杜源 / 王庆祥 / 王艺禅 / 王全有 / 王沛然 / 铁政 / 尹国华 / 徐紫茹 / 郑卫莉 / 米学东 / 杜奕衡 / 张治中 / 曹明华 / 白海涛 / 谈莎莎 / 汪昱含 / 郭涛 / 吴嘉奕 / 刘庆春 / 迪码 / 杜星奇 / 何唯佳 / 李佑伟 / 代高政 / 朝晖 / 梧桐 / 王力赓 / 张绍成 / 李晟烨 / 王泽清 / 张宝月 / 郑心潼 / 朱元浩 / 刘凌志 / 封新天 / 曹宇辰 / 刘子威 / 郭彤彤 / 宋军 / 朱家億 / 赵琳 / 祝雨辛 / 贾舒夷更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-02(中国大陆),,集数: 40,单集片长: 45分钟,,IMDb: tt11569558,决胜法庭,https://www.douban.com/doubanapp/dispatch?uri=/tv/30200054,爱奇艺视频,VIP免费观看
5.7,12602人评价,5.0%,5.0%,46.8%,22.1%,10.6%,导演: 连奕名,编剧: 何永立 / 赵鹏,于和伟 / 张佳宁 / 韩栋 / 王耀庆 / 连奕名 / 胡静 / 杜源 / 王庆祥 / 王艺禅 / 王全有 / 王沛然 / 铁政 / 尹国华 / 徐紫茹 / 郑卫莉 / 米学东 / 杜奕衡 / 张治中 / 曹明华 / 白海涛 / 谈莎莎 / 汪昱含 / 郭涛 / 吴嘉奕 / 刘庆春 / 迪码 / 杜星奇 / 何唯佳 / 李佑伟 / 代高政 / 朝晖 / 梧桐 / 王力赓 / 张绍成 / 李晟烨 / 王泽清 / 张宝月 / 郑心潼 / 朱元浩 / 刘凌志 / 封新天 / 曹宇辰 / 刘子威 / 郭彤彤 / 宋军 / 朱家億 / 赵琳 / 祝雨辛 / 贾舒夷更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-02(中国大陆),,集数: 40,单集片长: 45分钟,,IMDb: tt11569558,决胜法庭,https://www.douban.com/doubanapp/dispatch?uri=/tv/30200054,腾讯视频,VIP免费观看
5.7,12602人评价,5.0%,5.0%,46.8%,22.1%,10.6%,导演: 连奕名,编剧: 何永立 / 赵鹏,于和伟 / 张佳宁 / 韩栋 / 王耀庆 / 连奕名 / 胡静 / 杜源 / 王庆祥 / 王艺禅 / 王全有 / 王沛然 / 铁政 / 尹国华 / 徐紫茹 / 郑卫莉 / 米学东 / 杜奕衡 / 张治中 / 曹明华 / 白海涛 / 谈莎莎 / 汪昱含 / 郭涛 / 吴嘉奕 / 刘庆春 / 迪码 / 杜星奇 / 何唯佳 / 李佑伟 / 代高政 / 朝晖 / 梧桐 / 王力赓 / 张绍成 / 李晟烨 / 王泽清 / 张宝月 / 郑心潼 / 朱元浩 / 刘凌志 / 封新天 / 曹宇辰 / 刘子威 / 郭彤彤 / 宋军 / 朱家億 / 赵琳 / 祝雨辛 / 贾舒夷更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-02(中国大陆),,集数: 40,单集片长: 45分钟,,IMDb: tt11569558,决胜法庭,https://www.douban.com/doubanapp/dispatch?uri=/tv/30200054,优酷视频,VIP免费观看
6.1,9066人评价,6.3%,6.3%,45.8%,15.2%,7.7%,导演: 马力,编剧: 廖媌婧,周震南 / 何洛洛 / 焉栩嘉 / 夏之光 / 姚琛 / 翟潇闻 / 张颜齐 / 刘也 / 任豪 / 赵磊 / 赵让 / 吴哲晗 / 孔肖吟 / 刘力菲 / 沈梦瑶 / 郑丹妮 / 张昕 / 袁一琦 / 王晓佳 / 刘增艳 / 杨冰怡 / 张琼予 / 汪佳翎 / 青钰雯 / 陈琳 / 陆婷 / 谢天依 / 张哲轩 / 熊花 / 小羊 / 蒋申 / 许诗茵 / 秦瑜 / 林慧 / 边丽 / 吴瑶 / 陈丽 / 赵品霖 / 杨桐 / AJ赖煜哲 / 田书臣 / 王迪 / 陈顺 / 龙泓昊 / 洪一诺 / 徐若侨 / 徐嘉琳 / 张大大 / 毛不易更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-29(中国大陆),,集数: 8,单集片长: 132分钟,又名: 迎团而上 / We Are Blazing,,炙热的我们,https://www.douban.com/doubanapp/dispatch?uri=/tv/34431684,腾讯视频,VIP免费观看
